ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,full_id,osm_id_2,osm_type,railway,layer,start_date,name:ja,light_rail,local_ref,network:wikidata,ref_name,nat_name,old_name,wheelchair:description,level,tactile_paving,wheelchair,uic_ref,uic_name,tram,ref,public_transport,operator,network,name,ele,n,distance,feature_x,feature_y,nearest_x,nearest_y
"47","3","95","4450","8003",Zelgstrasse 19,"Zelgstrasse 19, 8003",Zurich,Zurich,Switzerland,"0","340671596","19, Zelgstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367659700000004,8.521891775314465",n4881705891,"4881705891",node,tram_stop,,,,,,,,,,,,,,"8591341","Zürich, Schmiede Wiedikon",yes,"2256",stop_position,VBZ,ZVV,Schmiede Wiedikon,"414","1",0.00308664619135217,8.52189177531447,47.3676597,8.519793,47.369923
"49","3","89","2640","8051",Roswiesenstrasse 183,"Roswiesenstrasse 183, 8051",Zurich,Zurich,Switzerland,"0","122075934","183, Roswiesenstrasse, Schwamendingen Mitte, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.407890800000004,8.581950550000002",n315282475,"315282475",node,tram_stop,,,,,,,,,,,,,,"8591264","Zürich, Luegisland",yes,"1590",stop_position,VBZ,ZVV,Luegisland,"428","1",0.00189174844589018,8.58195055,47.4078908,8.5814812,47.4060582
"50","3","59","3870","8050",Binzmuehlestrasse 51,"Binzmuehlestrasse 51, 8050",Zurich,Zurich,Switzerland,"0","547047237","51, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.4137594,8.54460770412514",n2282310578,"2282310578",node,tram_stop,,,,,,,"Zürich, Bahnhof Oerlikon Ost","Zürich, Bahnhof Oerlikon Ost",,,,,,"8591063","Zürich Oerlikon, Bahnhof Ost",yes,"3447",stop_position,VBZ,ZVV,Bahnhof Oerlikon Ost,"438","1",0.00112422955993561,8.54460770412514,47.4137594,8.5457224,47.4136133
"52","3","72","4230","8003",Zelgstrasse 19,"Zelgstrasse 19, 8003",Zurich,Zurich,Switzerland,"0","340671596","19, Zelgstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367659700000004,8.521891775314465",n4881705891,"4881705891",node,tram_stop,,,,,,,,,,,,,,"8591341","Zürich, Schmiede Wiedikon",yes,"2256",stop_position,VBZ,ZVV,Schmiede Wiedikon,"414","1",0.00308664619135217,8.52189177531447,47.3676597,8.519793,47.369923
"53","3","56","3950","8005",Langstrasse 213,"Langstrasse 213, 8005",Zurich,Zurich,Switzerland,"0","6842658701","Thali House, 213, Langstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.3831028,8.5301347",n2267027162,"2267027162",node,tram_stop,,,,,,,,,,,,,yes,"8591257","Zürich, Limmatplatz",yes,"1557",stop_position,VBZ,ZVV,Limmatplatz,"405","1",0.00212708974892608,8.5301347,47.3831028,8.5314729,47.3847562
"54","3","72","4270","8003",Zelgstrasse 19,"Zelgstrasse 19, 8003",Zurich,Zurich,Switzerland,"0","340671596","19, Zelgstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367659700000004,8.521891775314465",n4881705891,"4881705891",node,tram_stop,,,,,,,,,,,,,,"8591341","Zürich, Schmiede Wiedikon",yes,"2256",stop_position,VBZ,ZVV,Schmiede Wiedikon,"414","1",0.00308664619135217,8.52189177531447,47.3676597,8.519793,47.369923
"55","3","64","3950","8050",Friesstrasse 16,"Friesstrasse 16, 8050",Zurich,Zurich,Switzerland,"0","43077725","16, Friesstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4145065,8.5469065009333",n4881603354,"4881603354",node,tram_stop,,,,,,,"Zürich, Bahnhof Oerlikon Ost","Zürich, Bahnhof Oerlikon Ost",,,,,,"8591063","Zürich Oerlikon, Bahnhof Ost",yes,"3447",stop_position,VBZ,ZVV,Bahnhof Oerlikon Ost,"438","1",0.00108484671997411,8.5469065009333,47.4145065,8.546373,47.4135619
"56","3","64","3800","8050",Friesstrasse 8,"Friesstrasse 8, 8050",Zurich,Zurich,Switzerland,"0","43077684","8, Friesstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.4140474,8.546997663499706",n4881603354,"4881603354",node,tram_stop,,,,,,,"Zürich, Bahnhof Oerlikon Ost","Zürich, Bahnhof Oerlikon Ost",,,,,,"8591063","Zürich Oerlikon, Bahnhof Ost",yes,"3447",stop_position,VBZ,ZVV,Bahnhof Oerlikon Ost,"438","1",0.00079114773453966,8.54699766349971,47.4140474,8.546373,47.4135619
"57","3","103","3320","8008",Zollikerstrasse,"Zollikerstrasse, 8008",Zurich,Zurich,Switzerland,"0","29995542","Zollikerstrasse, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.3620154,8.555756",n2297344129,"2297344129",node,tram_stop,,,,,,,,,,,,yes,no,"8591364","Zürich, Signaustrasse",yes,"2388",stop_position,VBZ,ZVV,Signaustrasse,"429","1",0.00218312116017355,8.555756,47.3620154,8.5575162,47.3633068
"59","3","78","3440","8038",Moosstrasse 39,"Moosstrasse 39, 8038",Zurich,Zurich,Switzerland,"0","95284506","39, Moosstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3374466,8.529219332293987",n5103372843,"5103372843",node,tram_stop,,,,,,,,,Wollishofen,,,,,"8591439","Zürich, Wollishoferplatz",yes,"2950",stop_position,VBZ,ZVV,Wollishoferplatz,"450","1",0.00111203333168306,8.52921933229399,47.3374466,8.5300851,47.3381445
"60","3.5","111","3680","8050",Eggbuehlstrasse 9,"Eggbuehlstrasse 9, 8050",Zurich,Zurich,Switzerland,"0","700787599","9, Eggbühlstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4161835,8.5443281",n2282310758,"2282310758",node,tram_stop,,,,,,,,,,,,,,"8591127","Zürich, Felsenrainstrasse",yes,"845",stop_position,VBZ,ZVV,Felsenrainstrasse,"436","1",0.0010604971522813,8.5443281,47.4161835,8.5452795,47.416652
"61","3.5","91","4040","8003",Aemtlerstrasse 186,"Aemtlerstrasse 186, 8003",Zurich,Zurich,Switzerland,"0","330781165","186, Aemtlerstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.37758770000001,8.508438995854974",n2277144231,"2277144231",node,tram_stop,,,,,,,,,Krematorium Sihlfeld,,,,,"8591236","Zürich, Altes Krematorium",yes,"1446",stop_position,VBZ,ZVV,Altes Krematorium,"412","1",0.000918522051601916,8.50843899585497,47.3775877,8.5075318,47.3777315
"62","3.5","91","4020","8055",Birmensdorferstrasse 448,"Birmensdorferstrasse 448, 8055",Zurich,Zurich,Switzerland,"0","342606096","448, Birmensdorferstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8055, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.36898325,8.499386242598566",n4881705883,"4881705883",node,tram_stop,,,,,,,,,,,,,,"8580912","Zürich, Schaufelbergerstrasse",yes,"2160",stop_position,VBZ,ZVV,Schaufelbergerstrasse,"408","1",0.00230222269986843,8.49938624259857,47.36898325,8.5016868,47.3688957
"63","3.5","150","6140","8005",Naphtastrasse 4,"Naphtastrasse 4, 8005",Zurich,Zurich,Switzerland,"0","3512685193","4, Naphtastrasse, Escher Wyss, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3869901,8.51617",n5276753820,"5276753820",node,tram_stop,"2",,,,,,"Zürich, Bahnhof Hardbrücke","Zürich, Bahnhof Hardbrücke",,,,,,"8591060","Zürich Hardbrücke, Bahnhof",yes,"3029",stop_position,VBZ,ZVV,Bahnhof Hardbrücke,,"1",0.00206337982930959,8.51617,47.3869901,8.5173104,47.3852705
"64","3.5","100","3740","8041",Spindelstrasse 7,"Spindelstrasse 7, 8041",Zurich,Zurich,Switzerland,"0","152035705","Spindelstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3394016,8.5181717",n5103372843,"5103372843",node,tram_stop,,,,,,,,,Wollishofen,,,,,"8591439","Zürich, Wollishoferplatz",yes,"2950",stop_position,VBZ,ZVV,Wollishoferplatz,"450","1",0.0119795408914546,8.5181717,47.3394016,8.5300851,47.3381445
"65","3.5","95","4380","8006",Kurvenstrasse 1,"Kurvenstrasse 1, 8006",Zurich,Zurich,Switzerland,"0","43689342","1, Kurvenstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38398840000001,8.542302553041196",n2281886724,"2281886724",node,tram_stop,,,,,,,,,,,,,,"8591298","Zürich, Ottikerstrasse",yes,"1856",stop_position,VBZ,ZVV,Ottikerstrasse,"448","1",0.00136528447120925,8.5423025530412,47.3839884,8.5424563,47.385345
"66","3.5","150","8160","8001",Weinplatz 10,"Weinplatz 10, 8001",Zurich,Zurich,Switzerland,"0","2205041419","10, Weinplatz, Lindenhof, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.371593,8.5418423",n2295038229,"2295038229",node,tram_stop,,,,,,,,,,,,,,"8591309","Zürich, Rathaus",yes,"2030",stop_position,VBZ,ZVV,Rathaus,"409","1",0.00100049798100672,8.5418423,47.371593,8.5428009,47.3718795
"67","3.5","75","3710","8050",Schaffhauserstrasse 438,"Schaffhauserstrasse 438, 8050",Zurich,Zurich,Switzerland,"0","556437127","438, Schaffhauserstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.41659235,8.545417767310127",n2282310758,"2282310758",node,tram_stop,,,,,,,,,,,,,,"8591127","Zürich, Felsenrainstrasse",yes,"845",stop_position,VBZ,ZVV,Felsenrainstrasse,"436","1",0.000150585429406619,8.54541776731013,47.41659235,8.5452795,47.416652
"68","3.5","140","6250","8003",Aemtlerstrasse 17,"Aemtlerstrasse 17, 8003",Zurich,Zurich,Switzerland,"0","338009670","17, Aemtlerstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.37133085,8.515939589069037",n4881705889,"4881705889",node,tram_stop,,,,,,,,,,,,,,"8502572","Zürich, Goldbrunnenplatz",yes,"1012",stop_position,VBZ,ZVV,Goldbrunnenplatz,"421","1",0.00206122473962831,8.51593958906904,47.37133085,8.5141504,47.3703074
"69","3.5","151","4310","8052",Leutschenbachstrasse 85,"Leutschenbachstrasse 85, 8052",Zurich,Zurich,Switzerland,"0","863885129","Leutschenbachstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.417889,8.5598766",n2289408205,"2289408205",node,tram_stop,,,,,,,,,,,,,yes,"8591294","Zürich, Oerlikerhus",yes,"6459",stop_position,VBZ,ZVV,Oerlikerhus,"426","1",0.00577736371107236,8.5598766,47.417889,8.5540995,47.4178338
"70","3.5","125","3610","8048",Badenerstrasse 843,"Badenerstrasse 843, 8048",Zurich,Zurich,Switzerland,"0","776307317","843, Badenerstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3934511,8.472657978452094",n6605743598,"6605743598",node,tram_stop,,2019-09-02,,,,,,,,,,,yes,"8591274","Zürich, Micafil",yes,"1640",stop_position,VBZ,ZVV,Micafil,"399","1",0.00168558187638115,8.47265797845209,47.3934511,8.4743104,47.3931184
"71","3.5","132","3410","8045",Giesshuebelstrasse 86,"Giesshuebelstrasse 86, 8045",Zurich,Zurich,Switzerland,"0","44351350","86, Giesshübelstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35905115,8.518363048645433",n2456957657,"2456957657",node,tram_stop,,,,,,,,,,,,,,"8591245","Zürich, Laubegg",yes,"1519",stop_position,VBZ,ZVV,Laubegg,,"1",0.000766407169021208,8.51836304864543,47.35905115,8.5177443,47.3585989
"72","3.5","133","3400","8045",Giesshuebelstrasse 86,"Giesshuebelstrasse 86, 8045",Zurich,Zurich,Switzerland,"0","44351350","86, Giesshübelstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35905115,8.518363048645433",n2456957657,"2456957657",node,tram_stop,,,,,,,,,,,,,,"8591245","Zürich, Laubegg",yes,"1519",stop_position,VBZ,ZVV,Laubegg,,"1",0.000766407169021208,8.51836304864543,47.35905115,8.5177443,47.3585989
"73","3.5","87","2850","8046",Kuegeliloostrasse 85,"Kuegeliloostrasse 85, 8046",Zurich,Zurich,Switzerland,"0","3284832242","85b, Kügeliloostrasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4145993,8.5304696",n2282371068,"2282371068",node,tram_stop,,,,,,,,,,,,,yes,"8591314","Zürich, Regensbergbrücke",yes,"2045",stop_position,VBZ,ZVV,Regensbergbrücke,"451","1",0.0105515678688048,8.5304696,47.4145993,8.5390911,47.4085161
"74","3.5","155","3780","8051",Heerenschuerlistrasse 2,"Heerenschuerlistrasse 2, 8051",Zurich,Zurich,Switzerland,"0","281796539","2, Heerenschürlistrasse, Hirzenbach, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.400155600000005,8.591457523942811",n1492865477,"1492865477",node,tram_stop,,,,,,,,,,,,yes,,"8591271","Zürich, Mattenhof",yes,"1620",stop_position,VBZ,ZVV,Mattenhof,"435","1",0.00153121652761604,8.59145752394281,47.4001556,8.5907499,47.3987977
"75","3.5","113","7160","8041",Haspelstrasse 5,"Haspelstrasse 5, 8041",Zurich,Zurich,Switzerland,"0","41705166","5, Haspelstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.34056855,8.518211418387004",n4885862791,"4885862791",node,tram_stop,,,,,,,,,,,,,,"8591106","Zürich, Butzenstrasse",yes,"586",stop_position,VBZ,ZVV,Butzenstrasse,"439","1",0.0119918544610117,8.518211418387,47.34056855,8.5302019,47.34075
"76","3.5","108","4270","8049",Regensdorferstrasse 69,"Regensdorferstrasse 69, 8049",Zurich,Zurich,Switzerland,"0","31359217","69, Regensdorferstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.40595145,8.491108110350503",n2288301037,"2288301037",node,tram_stop,,,,,,,,,,,,,limited,"8591423","Zürich, Wartau",yes,"2831",stop_position,VBZ,ZVV,Wartau,"448","1",0.0031155007253523,8.4911081103505,47.40595145,8.4914005,47.4028497
"77","3.5","98","3700","8049",Regensdorferstrasse 67,"Regensdorferstrasse 67, 8049",Zurich,Zurich,Switzerland,"0","31359221","67, Regensdorferstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4058688,8.491461879350306",n2288301037,"2288301037",node,tram_stop,,,,,,,,,,,,,limited,"8591423","Zürich, Wartau",yes,"2831",stop_position,VBZ,ZVV,Wartau,"448","1",0.00301972386728695,8.49146187935031,47.4058688,8.4914005,47.4028497
"78","3.5","136","3100","8046",Schwandenholzstrasse 234,"Schwandenholzstrasse 234, 8046",Zurich,Zurich,Switzerland,"0","402688934","234, Schwandenholzstrasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.42456129999999,8.521449777218471",n2282371068,"2282371068",node,tram_stop,,,,,,,,,,,,,yes,"8591314","Zürich, Regensbergbrücke",yes,"2045",stop_position,VBZ,ZVV,Regensbergbrücke,"451","1",0.0238466918569826,8.52144977721847,47.4245613,8.5390911,47.4085161
"79","3.5","138","3720","8053",Eierbrechtstrasse 59/61,"Eierbrechtstrasse 59/61, 8053",Zurich,Zurich,Switzerland,"0","592775168","Eierbrechtstrasse, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3576093,8.578461",n2297460914,"2297460914",node,tram_stop,,,,yes,,,,,,,,,yes,"8530811","Zürich, Balgrist",yes,"421",stop_position,VBZ,ZVV,Balgrist,"477","1",0.00456823530589305,8.578461,47.3576093,8.574968,47.3546652
"80","3.5","108","4570","8006",Kronenstrasse 25,"Kronenstrasse 25, 8006",Zurich,Zurich,Switzerland,"0","318495062","25, Kronenstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3874308,8.537160470890052",n2281916809,"2281916809",node,tram_stop,,,,,,,,,,,,,yes,"8591237","Zürich, Kronenstrasse",yes,"1468",stop_position,VBZ,ZVV,Kronenstrasse,"444","1",0.00219544027472666,8.53716047089005,47.3874308,8.5392553,47.3880878
"81","3.5","105","3980","8037",Dorfstrasse 40,"Dorfstrasse 40, 8037",Zurich,Zurich,Switzerland,"0","31614069","40, Dorfstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.394679,8.522103196080792",n29382367,"29382367",node,tram_stop,,,,,,,,,,,,,,"8591437","Zürich, Wipkingerplatz",yes,"2937",stop_position,VBZ,ZVV,Wipkingerplatz,"409","1",0.00240233518290275,8.52210319608079,47.394679,8.5233842,47.3926467
"82","3.5","140","7060","8037",Zeunerstrasse 11,"Zeunerstrasse 11, 8037",Zurich,Zurich,Switzerland,"0","90626152","11, Zeunerstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3926826,8.527157562361625",n2275377478,"2275377478",node,tram_stop,,,,,,,,,,,,,,"8591437","Zürich, Wipkingerplatz",yes,"2937",stop_position,VBZ,ZVV,Wipkingerplatz,"409","1",0.00343257603343368,8.52715756236162,47.3926826,8.5237299,47.392499
"83","3.5","125","2910","8050",Margrit Rainer-strasse 13,"Margrit Rainer-strasse 13, 8050",Zurich,Zurich,Switzerland,"0","693234261","13, Margrit-Rainer-Strasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4157248,8.5377775",n2282371073,"2282371073",node,tram_stop,,,,,,,,,,,,,yes,"8591314","Zürich, Regensbergbrücke",yes,"2045",stop_position,VBZ,ZVV,Regensbergbrücke,"451","1",0.00713479371600735,8.5377775,47.4157248,8.5394211,47.4087819
"84","3.5","89","3130","8038",Seestrasse 342a,"Seestrasse 342a, 8038",Zurich,Zurich,Switzerland,"0","3836388059","342a, Seestrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3466174,8.5327808",n4885862788,"4885862788",node,tram_stop,,,,,,,"Zürich, Bahnhof Wollishofen/Staubstrasse","Zürich Wollishofen, Bahnhof/Staubstrasse","Zürich, Bahnhof Wollishofen (Tram)",,,,,"8591081","Zürich Wollishofen,Bhf/Staubst",yes,"3044",stop_position,VBZ,ZVV,Bahnhof Wollishofen/Staubstrasse,"411","1",0.000273552956483684,8.5327808,47.3466174,8.5329137,47.3468565
"85","3.5","146","4990","8050",Edisonstrasse 5,"Edisonstrasse 5, 8050",Zurich,Zurich,Switzerland,"0","88275548","5, Edisonstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40953905,8.54507226222467",n2284103170,"2284103170",node,tram_stop,,,,,,,,,,,,,,"8591382","Zürich, Sternen Oerlikon",yes,"2572",stop_position,VBZ,ZVV,Sternen Oerlikon,"443","1",0.00119306046400714,8.54507226222467,47.40953905,8.5462606,47.4096451
"86","3.5","98","3550","8044",Hinterbergstrasse 57,"Hinterbergstrasse 57, 8044",Zurich,Zurich,Switzerland,"0","1706049682","57, Hinterbergstrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3820147,8.5568787",n2281803452,"2281803452",node,tram_stop,,,,,,,,,,,,,,"8591397","Zürich, Toblerplatz",yes,"2673",stop_position,VBZ,ZVV,Toblerplatz,"532","1",0.00386346473129804,8.5568787,47.3820147,8.5594929,47.37917
"87","3.5","150","5310","8032",Forchstrasse 261,"Forchstrasse 261, 8032",Zurich,Zurich,Switzerland,"0","2642419686","BitcoinKiosk, 261, Forchstrasse, Hirslanden, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",amenity,atm,"47.3584181,8.5717558",n2297460954,"2297460954",node,tram_stop,,,,,,,,,,,,,yes,"8591104","Zürich, Burgwies",yes,"580",stop_position,VBZ,ZVV,Burgwies,"451","1",0.000293242305952732,8.5717558,47.3584181,8.571593,47.3581742
"88","3.5","89","5730","8004",Dienerstrasse 8,"Dienerstrasse 8, 8004",Zurich,Zurich,Switzerland,"0","1241219713","8, Dienerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3776452,8.5289823",n2309435445,"2309435445",node,tram_stop,,,,,,,,,,,,,,"8591184","Zürich, Helvetiaplatz",yes,"1158",stop_position,VBZ,ZVV,Helvetiaplatz,"411","1",0.00315960284213177,8.5289823,47.3776452,8.5262539,47.3760518
"89","3.5","111","3640","8052",Leimgruebelstrasse 22A,"Leimgruebelstrasse 22A, 8052",Zurich,Zurich,Switzerland,"0","43050575","22a, Leimgrübelstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8052, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.429145399999996,8.542738974695123",n355304682,"355304682",node,tram_stop,,,,,,,,,,,,,,"8591354","Zürich, Seebach",yes,"2346",stop_position,VBZ,ZVV,Seebach,"432","1",0.0103947934575733,8.54273897469512,47.4291454,8.5500207,47.4217273
"90","3.5","143","4620","8057",Grabenwies 2,"Grabenwies 2, 8057",Zurich,Zurich,Switzerland,"0","241958337","2, Grabenwies, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40153255,8.536782429274965",n4881603368,"4881603368",node,tram_stop,,,,,,Q201977,,,Radiostudio,,,,no,"8591307","Zürich, Brunnenhof",yes,"2017",stop_position,VBZ,ZVV,Brunnenhof,,"1",0.00168124100770534,8.53678242927496,47.40153255,8.5352505,47.4022252
"91","3.5","140","5120","8008",Muehlebachstrasse 19,"Muehlebachstrasse 19, 8008",Zurich,Zurich,Switzerland,"0","329431289","19, Mühlebachstrasse, Mühlebach, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.36525785,8.550669645414924",n2296903069,"2296903069",node,tram_stop,,,,,,,,,,,,,yes,"8576196","Zürich, Kreuzstrasse",yes,"1456",stop_position,VBZ,ZVV,Kreuzstrasse,"415","1",0.00220965020660876,8.55066964541492,47.36525785,8.5495694,47.3633416
"92","3.5","106","3180","8004",Anwandstrasse 82,"Anwandstrasse 82, 8004",Zurich,Zurich,Switzerland,"0","813914193","82, Anwandstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3778943,8.5199632",n2309435511,"2309435511",node,tram_stop,,,,,,,,,,,,,,"8591169","Zürich, Güterbahnhof",yes,"1076",stop_position,VBZ,ZVV,Güterbahnhof,"408","1",0.00256810110781778,8.5199632,47.3778943,8.5196935,47.3804482
"93","3.5","95","2550","8052",Stiglenstrasse 33,"Stiglenstrasse 33, 8052",Zurich,Zurich,Switzerland,"0","169858264","33, Stiglenstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8052, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4272572,8.55184648465061",n355304682,"355304682",node,tram_stop,,,,,,,,,,,,,,"8591354","Zürich, Seebach",yes,"2346",stop_position,VBZ,ZVV,Seebach,"432","1",0.00582351127760545,8.55184648465061,47.4272572,8.5500207,47.4217273
